Title,Description,Price,Rating,Review
"Apple iPhone 12 (Red, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹49,900",4.6,"13,933 Reviews"
"Apple iPhone 13 Pro (Sierra Blue, 1 TB)","1 TB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,69,900",4.7,123 Reviews
"Apple iPhone 11 Pro Max (Midnight Green, 64 GB)","64 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,09,900",4.7,98 Reviews
"Apple iPhone 11 Pro (Midnight Green, 64 GB)","64 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,06,600",4.6,620 Reviews
"Apple iPhone 12 (Red, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹48,900",4.6,"13,933 Reviews"
"Apple iPhone 13 Pro Max (Sierra Blue, 512 GB)","512 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,59,900",4.6,193 Reviews
"Apple iPhone 13 Pro (Sierra Blue, 512 GB)","512 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,49,900",4.7,123 Reviews
"Apple iPhone XR (Blue, 256 GB) (Includes EarPods, Power Adapter)","256 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Brand Warranty of 1 Year","₹91,900",4.6,"8,479 Reviews"
"Apple iPhone 13 Pro Max (Sierra Blue, 128 GB)","128 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,29,900",4.6,193 Reviews
"Apple iPhone 13 Pro (Sierra Blue, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,29,900",4.7,123 Reviews
"Apple iPhone XR (White, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Face ID for Secure Authentication, Fast-charge Capable, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone 13 Pro (Sierra Blue, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,19,900",4.7,123 Reviews
"Apple iPhone XR (White, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Face ID for Secure Authentication, Fast-charge Capable, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone 13 Pro Max (Sierra Blue, 1 TB)","1 TB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,79,900",4.6,193 Reviews
"Apple iPhone XR (White, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹45,499",4.6,"8,479 Reviews"
"Apple iPhone SE 3rd Gen (Product (Red), 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A15 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹62,600",4.4,139 Reviews
"Apple iPhone SE 3rd Gen (Product (Red), 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A15 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,600",4.4,139 Reviews
"Apple iPhone 13 Pro Max (Sierra Blue, 256 GB)","256 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,39,900",4.6,193 Reviews
"Apple iPhone 6s Plus (Space Grey, 32 GB)","32 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and Embedded M9 Motion Co-processor, Brand Warranty of 1 Year","₹34,900",4.4,"2,356 Reviews"
"Apple iPhone XR (Blue, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Blue, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Blue, 64 GB) (Includes EarPods, Power Adapter)","64 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Blue, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Face ID for Secure Authentication, Fast-charge Capable, Brand Warranty of 1 Year","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone 13 mini ((PRODUCT)RED, 512 GB)","512 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹94,900",4.5,330 Reviews
"Apple iPhone 13 Pro Max (Alpine Green, 256 GB)","256 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,39,900",4.6,193 Reviews
"Apple iPhone 13 ((PRODUCT)RED, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹44,999",4.6,"13,842 Reviews"
"Apple iPhone 13 mini ((PRODUCT)RED, 128 GB)","128 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹49,900",4.5,330 Reviews
"Apple iPhone 13 Pro Max (Alpine Green, 128 GB)","128 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,29,900",4.6,193 Reviews
"Apple iPhone 13 Pro (Alpine Green, 512 GB)","512 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,49,900",4.7,123 Reviews
"Apple iPhone SE (Black, 256 GB) (Includes EarPods, Power Adapter)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A13 Bionic Chip with 3rd Gen Neural Engine Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Fast Charge Capable, Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹54,900",4.5,"11,990 Reviews"
"Apple iPhone SE (Black, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A13 Bionic Chip with 3rd Gen Neural Engine Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Fast Charge Capable, Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹54,900",4.5,"11,990 Reviews"
"Apple iPhone SE (Black, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A13 Bionic Chip with 3rd Gen Neural Engine Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Fast Charge Capable, Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹44,900",4.5,"11,990 Reviews"
"Apple iPhone SE (Black, 64 GB) (Includes EarPods, Power Adapter)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A13 Bionic Chip with 3rd Gen Neural Engine Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Fast Charge Capable, Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹39,900",4.5,"11,990 Reviews"
"Apple iPhone 7 Plus (PRODUCT) (Red, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹85,400",5,3 Reviews
"Apple iPhone 7 (Rose Gold, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹34,900",4.5,"9,131 Reviews"
"Apple IPhone 4 (White, 8 GB)","8 GB ROM, 8.89 cm (3.5 inch) NA Display, 5MP Rear Camera | 0.3MP Front Camera, 1 Year Manufacturer Warranty","₹22,900",4.1,183 Reviews
"Apple iPhone 7 (PRODUCT) (Red, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹74,400",4.7,1 Reviews
"Apple iPhone 11 Pro (Gold, 512 GB)","512 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,40,300",4.6,620 Reviews
"Apple iPhone 11 Pro (Gold, 256 GB)","256 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,21,300",4.6,620 Reviews
"Apple iPhone 11 Pro Max (Gold, 64 GB)","64 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,17,100",4.7,98 Reviews
"Apple iPhone 11 Pro (Gold, 64 GB)","64 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,06,600",4.6,620 Reviews
"Apple iPhone 11 Pro Max (Gold, 256 GB)","256 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,31,900",4.7,98 Reviews
"Apple iPhone SE 3rd Gen (Midnight, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A15 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,600",4.4,139 Reviews
"Apple iPhone 7 (Rose Gold, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹31,500",4.5,"9,131 Reviews"
"Apple iPhone 7 Plus (Red, 128 GB)","128 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹42,900",4.5,"2,974 Reviews"
"Apple iPhone 12 Pro (Silver, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,19,900",4.5,98 Reviews
"Apple iPhone 12 Pro Max (Silver, 128 GB)","128 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,19,900",4.5,101 Reviews
"Apple iPhone 12 Pro Max (Silver, 512 GB)","512 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,49,900",4.5,101 Reviews
"Apple iPhone 12 Pro Max (Silver, 256 GB)","256 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, Brand Warranty for 1 Year","₹1,29,900",4.5,101 Reviews
"(Refurbished) SAMSUNG Galaxy S23 5G (Cream, 128 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 128 GB ROM |, 15.49 cm Full HD+ Display, 50MP + 10, 12MP Dual Rear Camera | 12MP Front Camera, 3900 mAh Battery, Qualcomm Snapdragon 8 Gen 2 Processor, Seller warranty of 1 Year","₹37,499",3.7,0 Reviews
"Apple iPhone 5s (Space Grey, 16 GB)","16 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, A7 64-bit processor and M7 Motion Co-processor, 1 Year Manufacturer Warranty","₹25,000",4.4,"7,282 Reviews"
"Apple iPhone 12 Pro (Silver, 512 GB)","512 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,39,900",4.5,98 Reviews
"Apple iPhone 5s (Gold, 16 GB)","16 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, Apple A7 64-bit processor and M7 Motion Co-processor, 1 Year for Mobile & Accessories","₹35,000",4.4,"7,282 Reviews"
"Apple iPhone 8 Plus (Gold, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, Brand Warranty of 1 Year","₹84,900",4.6,354 Reviews
"Apple iPhone 8 (Gold, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹39,900",4.5,801 Reviews
"Apple iPhone 7 (Red, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹34,900",4.5,"9,131 Reviews"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","256 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Brand Warranty of 1 Year","₹91,900",4.6,"8,479 Reviews"
"Apple iPhone 5C (White, 8 GB)","8 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, A6 Chip Processor, 1 Year Manufacturer Warranty","₹14,999",3.9,265 Reviews
"Apple iPhone 5C (Blue, 8 GB)","8 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, A6 Chip Processor, 1 Year Manufacturer Warranty","₹14,999",3.9,265 Reviews
"Apple iPhone 12 Pro (Silver, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,09,900",4.5,98 Reviews
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Yellow, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Face ID for Secure Authentication, Fast-charge Capable, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Yellow, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Brand Warranty of 1 Year","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone 7 Plus (Gold, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹85,400",4.5,"2,974 Reviews"
"Apple iPhone 6s (Gold, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and Embedded M9 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹29,900",4.5,"9,163 Reviews"
"Apple iPhone XR (Black, 256 GB) (Includes EarPods, Power Adapter)","256 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Brand Warranty of 1 Year","₹91,900",4.6,"8,479 Reviews"
"(Refurbished) SAMSUNG Galaxy S23 5G (Green, 256 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 256 GB ROM |, 15.49 cm Full HD+ Display, 50MP Rear Camera | 12MP Front Camera, 3900 mAh Battery, Qualcomm Snapdragon 8 Gen 2 Processor, Seller warranty of 1 Year","₹39,999",3.7,0 Reviews
"Apple iPhone 6s (Silver, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and M9 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹29,900",4.5,"9,163 Reviews"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)","64 GB ROM, 15.5 cm (6.102 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone 5C (Green, 8 GB)","8 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, A6 Chip Processor, 1 Year Manufacturer Warranty","₹37,500",3.9,265 Reviews
"Apple iPhone 6s (Gold, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and Embedded M9 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹29,900",4.5,"9,163 Reviews"
"Apple iPhone 7 Plus (Gold, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹85,400",4.5,"2,974 Reviews"
"Apple iPhone 5C (White, 8 GB)","8 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, A6 Chip Processor, 1 Year Manufacturer Warranty","₹14,999",3.9,265 Reviews
"Apple iPhone 5C (Blue, 8 GB)","8 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, A6 Chip Processor, 1 Year Manufacturer Warranty","₹14,999",3.9,265 Reviews
"Apple iPhone 6s (Rose Gold, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and M9 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹29,900",4.5,"9,163 Reviews"
"Apple iPhone 6s (Silver, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and M9 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹29,900",4.5,"9,163 Reviews"
"Apple iPhone XR (Black, 256 GB) (Includes EarPods, Power Adapter)","256 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Brand Warranty of 1 Year","₹91,900",4.6,"8,479 Reviews"
"(Refurbished) SAMSUNG Galaxy S23 5G (Green, 256 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 256 GB ROM |, 15.49 cm Full HD+ Display, 50MP Rear Camera | 12MP Front Camera, 3900 mAh Battery, Qualcomm Snapdragon 8 Gen 2 Processor, Seller warranty of 1 Year","₹39,999",3.7,0 Reviews
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)","64 GB ROM, 15.5 cm (6.102 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone XR (Black, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Face ID for Secure Authentication, Fast-charge Capable, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone 7 Plus (Gold, 32 GB)","32 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹37,900",4.5,"2,974 Reviews"
"Apple iPhone 5s (Space Grey, 16 GB)","16 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, A7 64-bit processor and M7 Motion Co-processor, 1 Year Manufacturer Warranty","₹25,000",4.4,"7,282 Reviews"
"Apple iPhone 5s (Silver, 16 GB)","16 GB ROM, 10.16 cm (4 inch) Retina Display, 8MP Rear Camera | 1.2MP Front Camera, Apple A7 64-bit processor and M7 Motion Co-processor, 1 Year Manufacturer Warranty","₹25,000",4.4,"7,282 Reviews"
"Apple iPhone 6s Plus (Silver, 32 GB)","32 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 64-bit processor and Embedded M9 Motion Co-processor, Brand Warranty of 1 Year","₹34,900",4.4,"2,356 Reviews"
"Apple iPhone 6s Plus (Rose Gold, 32 GB)","32 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and Embedded M9 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹34,900",4.4,"2,356 Reviews"
